group,function,value,sample_time_nanos,iteration_count
dot_product,,,1443493,586339
dot_product,,,2682711,1172678
dot_product,,,3329276,1759017
dot_product,,,3996040,2345356
dot_product,,,4766334,2931695
dot_product,,,5650850,3518034
dot_product,,,6258609,4104373
dot_product,,,7103508,4690712
dot_product,,,7952915,5277051
dot_product,,,9139541,5863390
dot_product,,,10875262,6449729
dot_product,,,10847891,7036068
dot_product,,,13078151,7622407
dot_product,,,13678193,8208746
dot_product,,,13981560,8795085
dot_product,,,16568125,9381424
dot_product,,,15194204,9967763
dot_product,,,16819220,10554102
dot_product,,,20241953,11140441
dot_product,,,19687136,11726780
dot_product,,,20433496,12313119
dot_product,,,20023956,12899458
dot_product,,,20168946,13485797
dot_product,,,20672221,14072136
dot_product,,,22564482,14658475
dot_product,,,27962863,15244814
dot_product,,,29295695,15831153
dot_product,,,28447285,16417492
dot_product,,,27400215,17003831
dot_product,,,27981606,17590170
dot_product,,,31824978,18176509
dot_product,,,28793402,18762848
dot_product,,,28434741,19349187
dot_product,,,30550136,19935526
dot_product,,,30675640,20521865
dot_product,,,34612041,21108204
dot_product,,,34077609,21694543
dot_product,,,36075599,22280882
dot_product,,,39442827,22867221
dot_product,,,35785780,23453560
dot_product,,,35477731,24039899
dot_product,,,42230765,24626238
dot_product,,,42017955,25212577
dot_product,,,40517968,25798916
dot_product,,,44429556,26385255
dot_product,,,45692774,26971594
dot_product,,,42533717,27557933
dot_product,,,43002363,28144272
dot_product,,,45316194,28730611
dot_product,,,45475876,29316950
dot_product,,,45814032,29903289
dot_product,,,49732539,30489628
dot_product,,,47267340,31075967
dot_product,,,55965461,31662306
dot_product,,,53988192,32248645
dot_product,,,56819069,32834984
dot_product,,,52946932,33421323
dot_product,,,54033814,34007662
dot_product,,,54113171,34594001
dot_product,,,56406787,35180340
dot_product,,,59276678,35766679
dot_product,,,55888194,36353018
dot_product,,,61340390,36939357
dot_product,,,66479232,37525696
dot_product,,,61708798,38112035
dot_product,,,61513411,38698374
dot_product,,,65289129,39284713
dot_product,,,65216168,39871052
dot_product,,,61567436,40457391
dot_product,,,62978075,41043730
dot_product,,,66884862,41630069
dot_product,,,68577517,42216408
dot_product,,,64262156,42802747
dot_product,,,71120530,43389086
dot_product,,,71817081,43975425
dot_product,,,69461051,44561764
dot_product,,,73508866,45148103
dot_product,,,68620983,45734442
dot_product,,,71534785,46320781
dot_product,,,72632654,46907120
dot_product,,,76652788,47493459
dot_product,,,78435186,48079798
dot_product,,,78071770,48666137
dot_product,,,83977950,49252476
dot_product,,,78267403,49838815
dot_product,,,76969732,50425154
dot_product,,,80498986,51011493
dot_product,,,89985250,51597832
dot_product,,,87852743,52184171
dot_product,,,79215183,52770510
dot_product,,,87650366,53356849
dot_product,,,88008366,53943188
dot_product,,,91725284,54529527
dot_product,,,93904658,55115866
dot_product,,,87715939,55702205
dot_product,,,84716104,56288544
dot_product,,,99845647,56874883
dot_product,,,95763444,57461222
dot_product,,,93389314,58047561
dot_product,,,94040085,58633900
